,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Linux,Python,Java,C,Web,Sql,App,Mysql,Oracle
290,中级测试工程师,测试,11500.0,北京际恒锐智企业管理顾问有限公司,北京,3.0,本科,"岗位职责： 1. 负责公司内部业务管理系统的功能、性能测试工作； 2. 负责公司产品前后台全终端的全功能+性能测试工作； 3. 负责各项测试任务的测试用例编写与执行工作； 4. 负责测试计划、测试报告等测试文档的编写和归档工作，形成公司的测试文档资产； 5. 作为最后一道质量关口，对产品最终质量和性能表现负责； 6. 完成领导安排的其他临时性技术团队相关工作。 岗位要求：计算机软件及其相关专业、全日制本科及以上学历，具备3年左右的专业测试经验；熟悉软件产品（含移动端、微信端）测试流程，具备编写测试用例、执行测试过程、分析定位问题的能力；了解自动化功能测试工具和性能分析工具(比如：Selenium/Load runner/Jmeter等),能在Leader指导下，按要求完成专业测试任务；良好的快速学习能力，能迅速熟悉业务知识，并开展相关测试工作；良好的团队沟通协作能力；为人低调、务实、踏实、简单、易协作、能吃苦、乐于分享、抗压能力好。",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,测试工程师,测试,7000.0,重庆建兴智能仪表有限责任公司,重庆,5.0,本科,技能：一、专业知识技能：1、质量管理体系相关专业知识、产品可靠性分析、EMC/EMI分析、结构材料性能分析；2、熟练写作各种测试文档，包括产品测试方案、标准、测试报告等；3、对电子产品实验室的测试设备有一定的认识、并具备相关操作能力。二、管理知识技能： 工作认真主动，态度积极，有较强的责任心，善于沟通；能吃苦耐劳，能承受较大工作压力，有良好的团队精神和协调能力；熟练掌握办公自动化管理软件运用。经验：3年以上的电子产品测试工作经验优先，3年以上的产品工艺设计经验亦可。职责范围：1、在实际测试工作中，逐步熟悉理解我司产品，包括：电动汽车电器、电动摩托车电器、燃油摩托车电器、通机电器、新能源园林工具类电器。2、根据产品的实际使用条件，结合自己的专业知识，独立进行产品的测试计划的制定，测试需求的整理，测试用例的设计以及测试工作的执行；3、对负责测试的产品进行系统、全面的测试，并对软、硬件问题进行跟踪分析和报告，推动测试中发现的问题及时合理地解决；4、负责公司新产品，新技术的测试工作，对测试结果进行统计，分析，为产品是否可以量产提供依据；5、负责公司实验设备的保养、新设备纳入规划；6、对销售部反映的客诉产品相关问题进行验证，并协助给予合理的答复或解决方案；7、保持与开发工程师沟通与协作，及时获取产品最新动态；8、按时完成任务，撰写工作报告，及时汇报工作；9、承担临时分配的工作。任职资格：1、工作积极主动，认真负责；2、良好的团队意识，能与他人很好的配合共同解决问题；3、有电子产品相关测试经验者优先；4、能独立担任工作，善于总结，有一定的文档编写能力；5、善于观察和分析，具有较强的动手能力。补充说明专业：电子电路或机电一体化等理工科专业外语：具有正常阅读普通英文文档的能力,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,助理测试工程师,测试,3750.0,上海煜鹏通讯电子股份有限公司,上海,0.0,大专,、根据研发部门需求，负责天线相关测试。                                                                              2、负责测试设备的日常管理、校准和维护。                                          3、测试数据的整理和报告的输出。 4、负责收集和登记客户样机。5、完成上级布置的其它工作。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,测试工程师(000931),测试,8000.0,高伟达软件股份有限公司,武汉,3.0,大专,岗位职责:参与代理财政项目功能测试，自动化测试。 任职资格:1、本科毕业2年以上，专科毕业4年以上。2、具有IT行业测试经验。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,硬件测试工程师,测试,8000.0,苍穹数码技术股份有限公司,北京,0.0,大专,可以根据测试工艺及相关要求，独立开展硬件检测、测试工作；2.具备文档编写能力，可以根据要求独立完成检测、测试、试验等相关记录及报告编写3.大专及以上学历。4.可适应短期外场测试及短期出差。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,高级测试工程师（自动驾驶）,测试,17500.0,魔视智能科技（上海）有限公司,上海,3.0,本科,"岗位职责：1、根据产品需求规划人力投入，评估测试方案的可行性及测试用例覆盖度，保证测试计划的按时进行，确保产品的发布质量；2、有较强的执行力和沟通能力，能够与产品经理，项目经理已经开发等成员积极沟通， 推动问题的解决；3、熟练编写各种测试脚本，实现自动化测试提高测试效率；4、负责研究并引入新的汽车电子产品的测试标准及测试方法。岗位要求：1、本科及以上学历、具备4年以上的整车及车载电子系统的测试经验，具备ADAS测试及相关数据分析经验者优先；2、熟练掌握汽车电子系统通讯协议，如CAN，LIN,DDP,BAP,UDS等；熟练使用相关测试及诊断工具，如CANoe，VAS Tester，Can-Logger等；3、精通黑盒测试技术、掌握白盒测试技术，至少精通 Javascript/Python/Shell脚本语言中的一种；4、具备项目管理经验，对项目进度与产品质量负责；5、具备良好的抗压能力和动手能力，优秀的项目管理、时间管理能力和团队合作精神。",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,测试工程师,测试,6500.0,广州敏视数码科技有限公司,广州,0.0,大专,岗位职责：1.依据研发设计需求，规划详细的测试方案、编写测试用例2.根据测试计划搭建和维护测试环境3.执行测试工作，提交测试报告。包括编写用于测试的自动测试脚本，完整地记录测试结果，编写完整的测试报告等相关的技术文档4.对测试中出现发现的问题进行根系，与开发人员讨论缺陷解决方案5.提出对产品的进一步改进的建议，并评估改进方案是否合理。对测试结果进行总结与统计分析，对测试进行跟踪，并提出反馈意见6.完成上级安排的其他任务岗位要求：1.熟悉电子产品相关测试标准，了解电子产品测试及数据采集系统2.精通数字电路、模拟电路、单片机，有扎实的数字电路、模拟电路基础知识，熟悉各种电子元器件、PCB板的使用方法及测试手段，并有独立的测试经验；熟悉产品测试流程，熟练运用测试工具和仪器3.根据相关的电子设备测试标准和电子产品测试方案，安排电子测试设备进行相关测试并提交测试报告的专业技术人员4.具有良好的问题解决能力和独立的工作能力5.具有良好的沟通协调能力和独立工作能力6.具有良好的文档书写能力,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,芯片测试工程师,测试,9000.0,湖南融创微电子有限公司,长沙,0.0,本科,岗位要求：1、微电子、电子、通信、计算机专业及相关专业本科以上学历，接收优秀应届毕业生；2、熟悉C、C++等编程语言、并有一定的编程能力，熟悉芯片测试流程；3、掌握基本的硬件电路知识，具备较强的硬件设计能力，能熟练使用各种芯片测试工具；4、能熟练使办公软件，完成测试报告等测试相关文档；5、具备独立分析和解决问题的能力；6、熟练掌握测试机台操作者，优先考虑。岗位职责：1、负责对公司芯片产品进行测试环境的搭建、以及芯片应用测试；2、根据软件需求进行测试需求分析、测试用例设计并保证足够的覆盖率；3、执行测试计划，并按照计划汇报执行总结；4、其他日常测试工作。,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
298,初级游戏测试工程师,测试,6500.0,江苏方哲检测技术有限公司,上海,0.0,大专,岗位职责：1. 参与功能研讨会，提出宝贵的意见并模拟测试计划；2. 编写各个功能的测试用例；3. 针对测试用例或者功能文档进行测试；4. 清晰的记录BUG，提交BUG并进行跟踪；5. 协调策划人员和程序并协助解决问题；6. 通过自己对游戏的经验和认识提出相关的意见或者问题；7. 负责用户意见收集整理和筛选，对现有产品不足，提出修改意见申请。任职要求：1) 大专及以上学历；不限专业2) 热爱网络游戏，深入体验过3-4款网络游戏；3) 熟悉网络游戏市场，对游戏行业发展有清晰的认识；4) 熟悉市面上主力游戏的各大特点；5) 具有强烈的责任心，耐心、诚恳，能够承受高强度的工作压力；6) 有良好的团队合作意识，积极主动的工作态度；7) 能合理的安排好工作计划，效率的完成相关工作任务；8) 在空闲之余能加强学习和自我改善，找到更好的工作方法与大家分享；9) 有网络游戏相关工作经验/技术相关经验者优先。福利待遇：周末双休+底薪+绩效奖金+年终项目奖金+节日福利+带薪年假+免费体检等,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,测试员,测试,5000.0,无锡能电动力科技有限公司,无锡,1.0,中专,能电产品：柴油发电机组。能电宣言：这里有宽松和谐的工作气氛；这里人际关系单纯而直接；这个团队很友爱，充满正能量。作为成长型公司，能电给所有成员极大的发展空间——你的真才实学，都能在能电充分发挥。期待与您共同进步发展！岗位职责：1、发电机组的出厂前运行测试，排查并解决测试中可能出现的问题；2、确保出厂产品质量和性能符合要求；3、机组运行故障的诊断和解决；4、领导交代的其他工作。任职资格：1、中专及以上学历，机电、电气自动化专业；2、懂电气知识，有机电产品调试经验者优先；3、具有较强的动手能力，以及吃苦耐劳精神；4、为人正直、踏实稳重。福 利：社保，专业培训，技术指导，公司活动等。工作地址：无锡市惠山区洛社镇312国道旁（洛社加油站向西100米、丰田汽车4S店旁）工作时间：8小时长白班，8:00-16:30，单休，中午有工作餐。联系电话：0510-83318861邮 箱：zhangyalan@leespower.com工作地址无锡市惠山区洛社镇洛社加油站向西100米（丰田汽车4S店、312国道旁）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,中级硬件测试工程师,测试,6000.0,河北耀辰环保科技有限公司,邢台,1.0,大专,岗位职责：1、进行日常硬件测试工作；2、协助产品认证及相关测试；3、配合硬件研发人员进行焊接和测试；4、负责日常设备检验、测试文档的撰写；5、研发协助工作。任职要求：1、专科及以上学历，计算机、软件工程、自动化、电气电子、系统可靠性及相关专业；2、熟练掌握各种测试仪器仪表的使用；3、掌握硬件基础知识：常用数字/模拟电路，硬件操作规范等；4、具备焊接PCB和维修电子电路的能力；5、有质量检验规范、标准要求及相关文档的撰写经验者优先；6、熟悉各种电子器件的特性和测试方法，能够排查和检修电气、电子电路故障者优先。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
